2015-11-14 22:18:00;rischi sent;130671588
2015-11-14 22:19:08;spese correnti sent;130671588
2015-11-14 22:20:07;spese correnti sent;130671588
2015-11-14 22:20:37;spese correnti sent;130671588
2015-11-14 22:20:47;aria sent;130671588
2015-11-15 00:38:57;new chat started;146632866
2015-11-15 00:39:21;orari sent;146632866
2015-11-15 11:16:44;wrong command sent;-52294126
2015-11-15 11:49:25;wrong command sent;69668132
2015-11-15 11:49:31;previsioni Lecce sent;69668132
2015-11-15 11:49:34;previsioni Lecce sent;69668132
2015-11-15 11:49:41;crediti sent;69668132
2015-11-15 11:49:57;previsioni Lecce sent;69668132
2015-11-15 11:50:00;rischi sent;69668132
2015-11-15 11:50:25;temperatura Lecce sent;69668132
2015-11-15 11:50:36;previsioni Lecce sent;69668132
2015-11-15 11:50:45;aria sent;69668132
2015-11-15 11:50:51;aria sent;69668132
2015-11-15 11:51:08;mensa scolastica sent;69668132
2015-11-15 11:51:18;mensa scolastica sent;69668132
2015-11-15 11:51:31;orari sent;69668132
2015-11-15 11:51:52;monumenti sent;69668132
2015-11-15 11:52:11;dae sent;69668132
2015-11-15 11:52:44;spese correnti sent;69668132
2015-11-15 13:13:27;new chat started;127018325
2015-11-15 13:18:12;previsioni Lecce sent;127018325
2015-11-15 15:42:15;mensa scolastica sent;9706463
2015-11-15 15:43:27;new chat started;25821912
2015-11-15 15:43:42;mensa scolastica sent;25821912
2015-11-15 15:43:55;traffico sent;25821912
2015-11-15 15:45:50;mensa scolastica sent;9706463
2015-11-15 15:46:58;information for maps recorded;9706463
2015-11-15 15:47:28;spese correnti sent;9706463
2015-11-15 16:56:38;new chat started;80334160
2015-11-15 16:57:05;mensa scolastica sent;80334160
2015-11-15 19:44:39;orari sent;149496658
2015-11-15 19:44:50;eventi sent;149496658
2015-11-15 19:45:08;rischi sent;149496658
2015-11-15 23:30:13;wrong command sent;69668132
2015-11-15 23:30:19;crediti sent;69668132
2015-11-15 23:31:12;previsioni Lecce sent;69668132
2015-11-15 23:31:16;rischi sent;69668132
2015-11-15 23:31:30;aria sent;69668132
2015-11-15 23:31:49;eventi sent;69668132
2015-11-15 23:32:04;orari sent;69668132
2015-11-15 23:32:14;dae sent;69668132
2015-11-15 23:32:42;spese correnti sent;69668132
2015-11-16 08:03:50;new chat started;115578024
2015-11-16 08:04:04;monumenti sent;115578024
2015-11-16 08:05:49;information for maps recorded;115578024
2015-11-16 09:37:21;traffico sent;130671588
2015-11-16 09:37:39;aria sent;130671588
2015-11-16 10:47:14;mensa scolastica sent;69668132
2015-11-16 10:51:08;mensa scolastica sent;30112401
2015-11-16 10:54:38;new chat started;69668132
2015-11-16 10:54:44;mensa scolastica sent;69668132
2015-11-16 11:38:01;mensa scolastica sent;30112401
2015-11-16 12:01:14;rischi sent;137936755
2015-11-16 12:02:10;mensa scolastica sent;137936755
2015-11-16 12:07:27;mensa scolastica sent;145723400
2015-11-16 12:13:29;mensa scolastica sent;69668132
2015-11-16 12:14:58;mensa scolastica sent;69668132
2015-11-16 12:15:19;mensa scolastica sent;69668132
2015-11-16 12:26:12;new chat started;109005502
2015-11-16 13:00:18;mensa scolastica sent;69668132
2015-11-16 13:26:46;mensa scolastica sent;69668132
2015-11-16 13:34:41;mensa scolastica sent;132035407
2015-11-16 13:36:05;mensa scolastica sent;132035407
2015-11-16 13:45:23;mensa scolastica sent;132035407
2015-11-16 13:45:50;aria sent;132035407
2015-11-16 13:46:14;previsioni Lecce sent;132035407
2015-11-16 13:46:59;orari sent;132035407
2015-11-16 13:47:40;dae sent;132035407
2015-11-16 14:06:52;mensa scolastica sent;124708340
2015-11-16 14:24:12;new chat started;55922789
2015-11-16 14:24:30;information for maps recorded;55922789
2015-11-16 14:24:42;mensa scolastica sent;55922789
2015-11-16 14:24:57;previsioni Lecce sent;55922789
2015-11-16 14:25:00;previsioni Lecce sent;55922789
2015-11-16 14:25:03;rischi sent;55922789
2015-11-16 14:46:03;mensa scolastica sent;170279174
2015-11-16 15:35:12;aria sent;69668132
2015-11-16 15:35:26;traffico sent;69668132
2015-11-16 15:35:31;aria sent;69668132
2015-11-16 16:28:25;aria sent;69668132
2015-11-16 16:28:34;new chat started;123329613
2015-11-16 16:28:45;previsioni Lecce sent;123329613
2015-11-16 16:29:38;rischi sent;123329613
2015-11-16 16:30:15;mensa scolastica sent;123329613
2015-11-16 16:30:43;temperatura Lecce sent;123329613
2015-11-16 16:30:53;traffico sent;123329613
2015-11-16 16:43:25;mensa scolastica sent;178722213
2015-11-16 16:43:52;previsioni Lecce sent;146632866
2015-11-16 17:14:50;previsioni Lecce sent;80715283
2015-11-16 17:22:58;orari sent;69668132
2015-11-16 17:24:24;new chat started;119724937
2015-11-16 17:24:28;previsioni Lecce sent;119724937
2015-11-16 17:24:49;crediti sent;119724937
2015-11-16 20:49:08;mensa scolastica sent;69668132
2015-11-17 00:02:54;information for maps recorded;119724937
2015-11-17 00:04:24;traffico sent;119724937
2015-11-17 00:09:46;new chat started;152864989
2015-11-17 00:09:53;temperatura Lecce sent;152864989
2015-11-17 00:10:04;traffico sent;152864989
2015-11-17 00:10:19;mensa scolastica sent;152864989
2015-11-17 00:10:27;tariffa_antegps sent;152864989
2015-11-17 00:10:30;crediti sent;152864989
2015-11-17 00:10:37;eventi sent;152864989
2015-11-17 00:10:54;wrong command sent;-38221122
2015-11-17 00:12:25;rischi sent;152864989
2015-11-17 00:12:53;temperatura Lecce sent;152864989
2015-11-17 00:13:07;monumenti sent;152864989
2015-11-17 00:13:24;eventi sent;152864989
2015-11-17 00:13:54;wrong command sent;-38221122
2015-11-17 00:14:11;eventi sent;152864989
2015-11-17 00:14:53;wrong command sent;-38221122
2015-11-17 00:16:58;eventi sent;152864989
2015-11-17 00:17:09;aria sent;152864989
2015-11-17 00:17:18;previsioni Lecce sent;152864989
2015-11-17 00:24:33;wrong command sent;-38221122
2015-11-17 07:32:25;mensa scolastica sent;145723400
2015-11-17 07:32:47;previsioni Lecce sent;145723400
2015-11-17 07:33:22;aria sent;145723400
2015-11-17 07:34:10;previsioni Lecce sent;145723400
2015-11-17 07:34:17;rischi sent;145723400
2015-11-17 07:36:00;temperatura Lecce sent;145723400
2015-11-17 08:18:14;new chat started;179963411
2015-11-17 08:18:14;new chat started;179963411
2015-11-17 08:19:01;mensa scolastica sent;179963411
2015-11-17 09:02:15;orari sent;163082381
2015-11-17 09:02:38;mensa scolastica sent;163082381
2015-11-17 09:07:11;rischi sent;179963411
2015-11-17 09:07:41;monumenti sent;179963411
2015-11-17 10:48:54;mensa scolastica sent;132035407
2015-11-17 10:50:20;mensa scolastica sent;69668132
2015-11-17 10:50:41;aria sent;69668132
2015-11-17 10:50:45;aria sent;69668132
2015-11-17 10:51:16;dae sent;69668132
2015-11-17 10:51:20;dae sent;69668132
2015-11-17 10:52:07;rischi sent;69668132
2015-11-17 10:53:25;spese correnti sent;69668132
2015-11-17 11:05:58;new chat started;68451670
2015-11-17 11:09:26;previsioni Lecce sent;68451670
2015-11-17 11:16:32;traffico sent;69668132
2015-11-17 11:21:54;eventi sent;68451670
2015-11-17 11:25:06;new chat started;161290597
2015-11-17 12:55:44;new chat started;117618710
2015-11-17 13:44:41;mensa scolastica sent;124116944
2015-11-17 13:44:53;previsioni Lecce sent;124116944
2015-11-17 13:45:14;aria sent;124116944
2015-11-17 13:51:21;mensa scolastica sent;132035407
2015-11-17 13:51:53;information for maps recorded;132035407
2015-11-17 13:52:21;tariffa_antegps sent;132035407
2015-11-17 13:52:53;previsioni Lecce sent;132035407
2015-11-17 13:53:02;aria sent;132035407
2015-11-17 14:51:17;wrong command sent;80334160
2015-11-17 14:51:29;mensa scolastica sent;80334160
2015-11-17 14:53:40;crediti sent;117618710
2015-11-17 14:53:57;wrong command sent;117618710
2015-11-17 14:54:42;wrong command sent;117618710
2015-11-17 14:54:44;previsioni Lecce sent;117618710
2015-11-17 14:54:55;previsioni Lecce sent;117618710
2015-11-17 14:55:05;rischi sent;117618710
2015-11-17 14:55:23;temperatura Lecce sent;117618710
2015-11-17 15:21:04;previsioni Lecce sent;152864989
2015-11-17 15:21:09;aria sent;152864989
2015-11-17 15:21:26;rischi sent;152864989
2015-11-17 15:33:10;spese correnti sent;137936755
2015-11-17 15:34:31;eventi sent;137936755
2015-11-17 15:35:19;monumenti sent;137936755
2015-11-17 15:44:35;mensa scolastica sent;178722213
2015-11-17 18:13:40;mensa scolastica sent;170279174
2015-11-17 18:13:51;mensa scolastica sent;170279174
2015-11-17 19:11:24;mensa scolastica sent;25821912
2015-11-17 19:13:27;mensa scolastica sent;25821912
2015-11-17 19:13:42;aria sent;25821912
2015-11-17 19:14:01;aria sent;25821912
2015-11-17 19:14:40;rischi sent;25821912
2015-11-17 19:22:50;wrong command sent;69668132
2015-11-17 19:22:56;spese correnti sent;69668132
2015-11-17 19:33:11;new chat started;82853442
2015-11-17 19:33:22;previsioni Lecce sent;82853442
2015-11-17 19:33:24;previsioni Lecce sent;82853442
2015-11-17 19:33:42;temperatura Lecce sent;82853442
2015-11-17 19:33:56;mensa scolastica sent;82853442
2015-11-17 19:34:08;mensa scolastica sent;82853442
2015-11-17 20:16:57;aria sent;69668132
2015-11-17 20:17:02;aria sent;69668132
2015-11-17 20:17:23;orari sent;69668132
2015-11-17 21:18:35;mensa scolastica sent;132035407
2015-11-18 12:08:45;previsioni Lecce sent;147241071
2015-11-18 12:41:00;crediti sent;145604567
2015-11-18 14:04:46;mensa scolastica sent;25821912
2015-11-18 15:27:09;mensa scolastica sent;178722213
2015-11-18 15:40:10;mensa scolastica sent;170279174
2015-11-18 17:14:37;previsioni Lecce sent;21414126
2015-11-18 17:14:56;crediti sent;21414126
2015-11-18 17:17:30;mensa scolastica sent;21414126
2015-11-18 17:17:56;mensa scolastica sent;21414126
2015-11-18 17:58:49;new chat started;137508049
2015-11-18 17:58:55;previsioni Lecce sent;137508049
2015-11-18 18:00:14;previsioni Lecce sent;137508049
2015-11-18 20:57:45;mensa scolastica sent;124708340
2015-11-18 20:56:43;mensa scolastica sent;124708340
2015-11-19 00:27:29;new chat started;142917347
2015-11-19 00:27:39;previsioni Lecce sent;142917347
2015-11-19 00:28:25;temperatura Nardò sent;142917347
2015-11-19 00:28:39;orari sent;142917347
2015-11-19 00:29:09;eventi sent;142917347
2015-11-19 08:17:13;mensa scolastica sent;25821912
2015-11-19 09:23:49;previsioni Lecce sent;127018325
2015-11-19 10:42:46;previsioni Lecce sent;69668132
2015-11-19 11:04:15;previsioni Lecce sent;88777734
2015-11-19 11:04:43;tariffa_antegps sent;88777734
2015-11-19 12:14:10;mensa scolastica sent;173322559
2015-11-19 12:16:46;mensa scolastica sent;178722213
2015-11-19 12:59:40;wrong command sent;135239852
2015-11-19 12:59:45;aria sent;135239852
2015-11-19 13:00:11;crediti sent;135239852
2015-11-19 13:00:20;eventi sent;135239852
2015-11-19 14:17:51;new chat started;16357511
2015-11-19 14:17:57;eventi sent;16357511
2015-11-19 16:06:01;previsioni Lecce sent;69668132
2015-11-19 16:06:13;crediti sent;69668132
2015-11-19 16:06:21;temperatura Lequile sent;69668132
2015-11-19 16:06:26;crediti sent;69668132
2015-11-19 16:06:46;rischi sent;69668132
2015-11-19 16:09:56;mensa scolastica sent;170279174
2015-11-19 16:30:23;orari sent;69668132
2015-11-19 16:57:22;mensa scolastica sent;132035407
2015-11-19 16:57:34;mensa scolastica sent;132035407
2015-11-19 16:57:53;mensa scolastica sent;132035407
2015-11-19 17:11:36;spese correnti sent;69668132
2015-11-19 17:11:50;spese correnti sent;69668132
2015-11-19 18:16:26;new chat started;146418575
2015-11-19 18:16:49;eventi sent;146418575
2015-11-19 18:22:17;wrong command sent;
2015-11-19 18:35:36;mensa scolastica sent;132035407
2015-11-19 18:35:57;crediti sent;132035407
2015-11-19 18:36:10;rischi sent;132035407
2015-11-19 19:24:54;wrong command sent;80715283
2015-11-19 19:25:11;orari sent;80715283
2015-11-19 19:44:38;new chat started;139330063
2015-11-19 19:44:56;temperatura Lecce sent;139330063
2015-11-19 19:45:02;previsioni Lecce sent;139330063
2015-11-19 19:45:15;aria sent;139330063
2015-11-19 19:48:46;spese correnti sent;139330063
2015-11-19 19:51:38;tariffa_antegps sent;139330063
2015-11-19 19:51:53;traffico sent;139330063
2015-11-19 19:58:48;dae sent;139330063
2015-11-19 21:42:09;new chat started;47840179
2015-11-19 21:42:27;mensa scolastica sent;47840179
2015-11-19 21:44:52;new chat started;69285691
2015-11-19 22:12:20;new chat started;174675620
2015-11-19 22:12:41;temperatura Lecce sent;174675620
2015-11-20 00:41:23;dae sent;69668132
2015-11-20 00:41:27;dae sent;69668132
2015-11-20 07:18:22;aria sent;178722213
2015-11-20 07:18:41;aria sent;178722213
2015-11-20 07:21:01;mensa scolastica sent;178722213
2015-11-20 07:21:20;temperatura Lecce sent;178722213
2015-11-20 07:21:27;previsioni Lecce sent;178722213
2015-11-20 07:21:39;eventi sent;178722213
2015-11-20 07:22:47;orari sent;178722213
2015-11-20 07:23:19;orari sent;178722213
2015-11-20 09:30:10;new chat started;103522552
2015-11-20 09:31:16;previsioni Lecce sent;103522552
2015-11-20 09:31:40;mensa scolastica sent;103522552
2015-11-20 09:32:39;aria sent;103522552
2015-11-20 11:32:06;previsioni Lecce sent;103522552
2015-11-20 13:25:02;mensa scolastica sent;145349225
2015-11-20 14:12:24;mensa scolastica sent;170279174
2015-11-20 14:36:06;mensa scolastica sent;25821912
2015-11-20 14:36:14;mensa scolastica sent;25821912
2015-11-20 14:37:14;information for maps recorded;25821912
2015-11-20 15:33:23;wrong command sent;117797581
2015-11-20 15:33:50;temperatura Lecce sent;117797581
2015-11-20 15:34:03;rischi sent;117797581
2015-11-20 15:34:15;rischi sent;117797581
2015-11-20 15:34:48;previsioni Lecce sent;117797581
2015-11-20 15:34:55;previsioni Lecce sent;117797581
2015-11-20 15:35:39;information for maps recorded;117797581
2015-11-20 15:36:11;monumenti sent;117797581
2015-11-20 15:36:17;rischi sent;117797581
2015-11-20 15:36:26;rischi sent;117797581
2015-11-20 17:12:53;mensa scolastica sent;179963411
2015-11-20 17:13:28;mensa scolastica sent;173322559
2015-11-20 18:17:09;spese correnti sent;69668132
2015-11-20 18:22:35;wrong command sent;124411665
2015-11-20 18:22:42;previsioni Lecce sent;124411665
2015-11-20 18:22:43;previsioni Lecce sent;124411665
2015-11-20 18:22:43;previsioni Lecce sent;124411665
2015-11-20 18:22:44;previsioni Lecce sent;124411665
2015-11-20 18:22:44;previsioni Lecce sent;124411665
2015-11-20 18:22:47;aria sent;124411665
2015-11-20 18:22:44;aria sent;124411665
2015-11-20 18:22:46;eventi sent;124411665
2015-11-20 18:22:46;eventi sent;124411665
2015-11-20 19:31:46;temperatura Lecce sent;30112401
2015-11-20 19:31:56;mensa scolastica sent;30112401
2015-11-20 19:32:21;dae sent;30112401
2015-11-20 20:39:59;new chat started;139292210
2015-11-20 20:40:08;tariffa_antegps sent;139292210
2015-11-20 20:40:16;traffico sent;139292210
2015-11-20 20:42:41;temperatura Lecce sent;139292210
2015-11-20 20:42:49;aria sent;139292210
2015-11-20 20:43:17;mensa scolastica sent;139292210
2015-11-20 20:43:37;monumenti sent;139292210
2015-11-20 22:15:53;mensa scolastica sent;178722213
2015-11-20 22:16:02;eventi sent;178722213
2015-11-20 22:56:52;aria sent;69668132
2015-11-20 22:57:11;eventi sent;69668132
2015-11-20 22:57:28;dae sent;69668132
2015-11-20 22:58:07;monumenti sent;69668132
2015-11-20 22:58:39;mensa scolastica sent;69668132
2015-11-20 22:59:11;spese correnti sent;69668132
2015-11-20 22:59:41;new chat started;31194026
2015-11-20 22:59:46;eventi sent;31194026
2015-11-20 23:00:11;rischi sent;31194026
2015-11-20 23:06:02;mensa scolastica sent;145723400
2015-11-20 23:14:41;information for maps recorded;69668132
2015-11-20 23:15:23;new chat started;48146712
2015-11-20 23:37:50;previsioni Lecce sent;130671588
2015-11-20 23:38:40;rischi sent;130671588
2015-11-20 23:39:50;previsioni Lecce sent;130671588
2015-11-20 23:40:05;crediti sent;130671588
2015-11-21 09:07:58;spese correnti sent;69668132
2015-11-21 09:08:31;mensa scolastica sent;69668132
2015-11-21 09:09:34;eventi sent;69668132
2015-11-21 09:09:43;aria sent;69668132
2015-11-21 09:10:28;orari sent;69668132
2015-11-21 10:45:14;new chat started;179811888
2015-11-21 10:45:34;eventi sent;179811888
2015-11-21 11:29:15;previsioni Lecce sent;80236908
2015-11-21 11:29:22;rischi sent;80236908
2015-11-21 11:29:33;mensa scolastica sent;80236908
2015-11-21 12:07:11;wrong command sent;69668132
2015-11-21 12:07:19;dae sent;69668132
2015-11-21 12:07:22;dae sent;69668132
2015-11-21 13:50:02;previsioni Lecce sent;21414126
2015-11-21 13:50:32;eventi sent;21414126
2015-11-21 13:51:28;mensa scolastica sent;21414126
2015-11-21 14:26:21;dae sent;130671588
2015-11-21 17:45:24;new chat started;129391701
2015-11-21 17:45:31;mensa scolastica sent;69668132
2015-11-21 17:45:49;dae sent;69668132
2015-11-21 17:47:08;dae sent;119748659
2015-11-21 17:52:25;dae sent;129391701
2015-11-21 22:56:22;rischi sent;130671588
2015-11-21 22:56:56;previsioni Lecce sent;130671588
2015-11-22 07:30:42;new chat started;50428577
2015-11-22 07:30:48;tariffa_antegps sent;50428577
2015-11-22 07:51:36;previsioni Lecce sent;47254095
2015-11-22 07:52:53;monumenti sent;47254095
2015-11-22 10:08:30;monumenti sent;129391701
2015-11-22 10:10:23;previsioni Lecce sent;129391701
2015-11-22 10:10:35;aria sent;129391701
2015-11-22 10:11:08;eventi sent;129391701
2015-11-22 10:13:47;new chat started;129391701
2015-11-22 10:14:04;tariffa_antegps sent;129391701
2015-11-22 10:14:29;orari sent;129391701
2015-11-22 10:14:43;dae sent;129391701
2015-11-22 10:27:08;wrong command sent;125376984
2015-11-22 10:37:23;mensa scolastica sent;124116944
2015-11-22 10:37:28;previsioni Lecce sent;124116944
2015-11-22 16:10:42;eventi sent;178722213
2015-11-22 16:26:35;new chat started;169162465
2015-11-22 16:26:46;crediti sent;169162465
2015-11-22 16:27:14;previsioni Lecce sent;169162465
2015-11-22 16:28:19;orari sent;169162465
2015-11-22 17:55:43;new chat started;105402111
2015-11-22 17:55:53;orari sent;105402111
2015-11-22 21:07:22;previsioni Lecce sent;130671588
2015-11-22 21:07:33;dae sent;130671588
2015-11-23 08:22:16;mensa scolastica sent;132035407
2015-11-23 08:51:21;new chat started;80845763
2015-11-23 08:51:35;previsioni Lecce sent;80845763
2015-11-23 08:51:54;previsioni Lecce sent;80845763
2015-11-23 08:52:00;aria sent;80845763
2015-11-23 08:52:12;aria sent;80845763
2015-11-23 08:52:37;dae sent;80845763
2015-11-23 08:52:47;traffico sent;80845763
2015-11-23 09:07:32;mensa scolastica sent;179963411
2015-11-23 09:16:10;mensa scolastica sent;130671588
2015-11-23 09:16:56;information for maps recorded;130671588
2015-11-23 09:17:56;spese correnti sent;130671588
2015-11-23 11:56:14;previsioni Lecce sent;125376984
2015-11-23 13:34:57;mensa scolastica sent;25821912
2015-11-23 14:13:58;rischi sent;125376984
2015-11-23 14:14:20;traffico sent;125376984
2015-11-23 14:52:01;new chat started;132713429
2015-11-23 14:52:21;previsioni Lecce sent;132713429
2015-11-23 14:52:26;previsioni Lecce sent;132713429
2015-11-23 14:52:37;temperatura Lecce sent;132713429
2015-11-23 14:53:03;aria sent;132713429
2015-11-23 14:53:37;mensa scolastica sent;132713429
2015-11-23 17:41:01;mensa scolastica sent;178722213
2015-11-23 18:46:59;previsioni Lecce sent;129391701
2015-11-23 20:05:51;previsioni Lecce sent;4975981
2015-11-23 20:25:25;dae sent;119748659
2015-11-23 20:25:36;dae sent;119748659
2015-11-23 20:39:03;dae sent;119748659
2015-11-23 21:02:51;dae sent;69668132
2015-11-23 21:12:38;dae sent;69668132
2015-11-23 21:16:36;dae sent;69668132
2015-11-23 21:19:50;dae sent;119748659
2015-11-23 23:44:11;spese correnti sent;69668132
2015-11-23 23:44:29;libro sent;69668132
2015-11-23 23:45:02;libro sent;69668132
2015-11-23 23:58:37;libro sent;69668132
2015-11-23 23:58:48;libro sent;69668132
2015-11-23 23:59:20;libro sent;69668132
2015-11-23 23:59:53;libro sent;69668132
2015-11-24 00:01:36;libro sent;69668132
2015-11-24 00:01:47;wrong command sent;69668132
2015-11-24 00:01:52;libro sent;69668132
2015-11-24 00:07:26;crediti sent;69668132
2015-11-24 00:07:43;libro sent;69668132
2015-11-24 00:07:57;libro sent;69668132
2015-11-24 00:10:50;crediti sent;69668132
2015-11-24 00:11:00;libro sent;69668132
2015-11-24 00:23:14;crediti sent;69668132
2015-11-24 00:38:08;libro sent;69668132
2015-11-24 00:38:23;libro sent;69668132
2015-11-24 00:40:06;libro sent;69668132
2015-11-24 00:40:11;libro sent;69668132
2015-11-24 00:40:19;libro sent;69668132
2015-11-24 07:50:42;libro sent;9706463
2015-11-24 07:50:56;libro sent;9706463
2015-11-24 08:00:48;libro sent;25821912
2015-11-24 08:01:42;libro sent;25821912
2015-11-24 08:01:57;libro sent;25821912
2015-11-24 08:21:30;libro sent;9706463
2015-11-24 08:21:39;libro sent;9706463
2015-11-24 08:22:02;mensa scolastica sent;9706463
2015-11-24 08:22:18;libro sent;9706463
2015-11-24 08:22:23;crediti sent;9706463
2015-11-24 09:08:05;libro sent;132035407
2015-11-24 09:08:32;temperatura Lecce sent;132035407
2015-11-24 09:08:43;libro sent;132035407
2015-11-24 09:23:48;libro sent;145349225
2015-11-24 09:24:01;libro sent;145349225
2015-11-24 09:24:42;new chat started;139292210
2015-11-24 09:24:56;crediti sent;139292210
2015-11-24 09:25:24;eventi sent;139292210
2015-11-24 09:26:30;tariffa_antegps sent;139292210
2015-11-24 10:31:18;libro sent;145349225
2015-11-24 10:38:29;libro sent;9706463
2015-11-24 11:05:22;libro sent;69668132
2015-11-24 11:07:38;crediti sent;68451670
2015-11-24 11:07:40;traffico sent;68451670
2015-11-24 11:07:58;crediti sent;159320240
2015-11-24 11:08:19;crediti sent;133474883
2015-11-24 11:08:53;wrong command sent;159320240
2015-11-24 11:08:56;previsioni Lecce sent;159320240
2015-11-24 11:17:52;new chat started;157758233
2015-11-24 11:18:55;information for maps recorded;157758233
2015-11-24 11:20:00;new chat started;174795807
2015-11-24 11:20:21;dae sent;157758233
2015-11-24 11:20:23;dae sent;174795807
2015-11-24 11:21:42;dae sent;174795807
2015-11-24 11:22:06;dae sent;174795807
2015-11-24 11:22:24;information for maps recorded;157758233
2015-11-24 11:22:37;dae sent;157758233
2015-11-24 11:37:03;information for maps recorded;69668132
2015-11-24 11:46:07;libro sent;157758233
2015-11-24 11:46:36;libro sent;157758233
2015-11-24 11:48:06;orari sent;157758233
2015-11-24 12:28:46;new chat started;179064052
2015-11-24 13:21:25;orari sent;157758233
2015-11-24 13:22:36;libro sent;157758233
2015-11-24 13:22:56;crediti sent;69668132
2015-11-24 13:23:30;libro sent;157758233
2015-11-24 13:25:00;rischi sent;30112401
2015-11-24 13:25:01;libro sent;157758233
2015-11-24 13:25:26;libro sent;157758233
2015-11-24 13:25:54;libro sent;157758233
2015-11-24 13:26:04;mensa scolastica sent;157758233
2015-11-24 13:26:25;libro sent;157758233
2015-11-24 13:26:51;mensa scolastica sent;157758233
2015-11-24 13:27:20;aria sent;157758233
2015-11-24 13:27:50;rischi sent;157758233
2015-11-24 13:28:29;libro sent;157758233
2015-11-24 13:35:04;libro sent;157758233
2015-11-24 13:36:13;dae sent;69668132
2015-11-24 13:36:32;libro sent;178722213
2015-11-24 13:41:02;libro sent;157758233
2015-11-24 13:42:13;libro sent;157758233
2015-11-24 13:42:33;libro sent;157758233
2015-11-24 13:43:03;libro sent;157758233
2015-11-24 13:43:26;libro sent;157758233
2015-11-24 13:43:36;wrong command sent;157758233
2015-11-24 13:43:48;wrong command sent;157758233
2015-11-24 13:44:33;libro sent;157758233
2015-11-24 13:44:35;wrong command sent;69668132
2015-11-24 13:44:37;libro sent;157758233
2015-11-24 13:44:50;libro sent;157758233
2015-11-24 13:45:02;libro sent;157758233
2015-11-24 13:45:23;libro sent;157758233
2015-11-24 13:45:39;libro sent;157758233
2015-11-24 13:46:16;libro sent;157758233
2015-11-24 13:46:32;libro sent;157758233
2015-11-24 13:47:05;libro sent;157758233
2015-11-24 13:47:20;libro sent;157758233
2015-11-24 13:47:31;libro sent;157758233
2015-11-24 13:47:46;libro sent;157758233
2015-11-24 13:47:56;libro sent;157758233
2015-11-24 13:48:10;libro sent;157758233
2015-11-24 13:48:37;libro sent;157758233
2015-11-24 13:48:58;libro sent;157758233
2015-11-24 13:49:51;libro sent;157758233
2015-11-24 13:50:03;libro sent;157758233
2015-11-24 13:51:18;traffico sent;157758233
2015-11-24 13:52:07;wrong command sent;69668132
2015-11-24 13:52:32;libro sent;157758233
2015-11-24 13:52:50;libro sent;157758233
2015-11-24 13:53:06;libro sent;157758233
2015-11-24 13:53:25;libro sent;157758233
2015-11-24 13:54:03;orari sent;157758233
2015-11-24 13:54:43;libro sent;157758233
2015-11-24 14:09:22;wrong command sent;69668132
2015-11-24 14:20:44;dae sent;69668132
2015-11-24 14:22:35;dae sent;69668132
2015-11-24 14:23:02;libro sent;69668132
